Count of PPA,Borough,Gender,Age Group,Self Classified Ethnicity,Offence Type,Charged/Summonsed,Proceedings Date
1,Merton,Male,25 to 29,Black ,Murder,Charge or Summons,Nov-20
1,Merton,Male,30 to 34,Black ,Murder,Charge or Summons,Nov-20
1,Merton,Male,25 to 29,White,Murder,Charge or Summons,Nov-20
1,Croydon,Male,20 to 24,Other ,Murder,Charge or Summons,Jul-21
1,Merton,Male,25 to 29,Person declines to define ethnicity,Murder,Charge or Summons,Oct-20
1,Merton,Male,30 to 34,Person declines to define ethnicity,Murder,Charge or Summons,Oct-20
1,Merton,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Oct-20
1,Merton,Male,25 to 29,Black ,Murder,Charge or Summons,Oct-20
1,Redbridge,Male,20 to 24,White,Murder,Charge or Summons,Oct-20
1,Redbridge,Male,20 to 24,Black ,Murder,Charge or Summons,Oct-20
1,Redbridge,Male,25 to 29,Mixed,Murder,Charge or Summons,Oct-20
1,Hillingdon,Male,15 to 19,White,Murder,Charge or Summons,Oct-20
1,Hillingdon,Male,45 to 49,White,Murder,Charge or Summons,Oct-20
1,Hillingdon,Male,20 to 24,Black ,Murder,Charge or Summons,Jan-21
1,Hillingdon,Male,10 to 14,Asian ,Murder,Charge or Summons,Jan-21
1,Croydon,Male,30 to 34,Black ,Murder,Charge or Summons,Sep-21
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Waltham Forest,Male,15 to 19,White,Murder,Charge or Summons,Mar-21
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,May-22
1,Croydon,Female,35 to 39,Mixed,Murder,Charge or Summons,Oct-20
1,Harrow,Male,40 to 44,White,Manslaughter,Charge or Summons,Mar-22
1,Wandsworth,Male,15 to 19,Mixed,Murder,Charge or Summons,Nov-20
1,Wandsworth,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-20
1,Wandsworth,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-20
1,Wandsworth,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-20
1,Wandsworth,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-20
1,Greenwich,Male,40 to 44,White,Murder,Charge or Summons,Nov-20
1,Kingston Upon Thames,Male,65 and over,SCE Not Recorded,Murder,Charge or Summons,Nov-20
1,Westminster,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Jul-21
1,Westminster,Male,20 to 24,Black ,Murder,Charge or Summons,Aug-21
1,Redbridge,Male,20 to 24,Black ,Murder,Charge or Summons,Nov-20
1,Redbridge,Male,20 to 24,Black ,Murder,Charge or Summons,Mar-21
1,Brent,Male,15 to 19,Black ,Murder,Charge or Summons,Nov-20
1,Southwark,Female,30 to 34,Black ,Murder,Charge or Summons,Dec-20
1,Southwark,Male,35 to 39,Black ,Murder,Charge or Summons,Nov-21
1,Croydon,Male,30 to 34,White,Murder,Charge or Summons,Nov-20
1,Hammersmith & Fulham,Male,50 to 54,White,Murder,Charge or Summons,Dec-20
1,Lambeth,Male,20 to 24,Black ,Murder,Charge or Summons,Dec-20
1,Hackney,Female,45 to 49,Black ,Manslaughter,Charge or Summons,Dec-20
1,Ealing,Unrecorded,30 to 34,Asian ,Murder,Charge or Summons,Dec-20
1,Enfield,Male,20 to 24,Mixed,Murder,Charge or Summons,Dec-20
1,Greenwich,Male,55 to 59,White,Manslaughter,Charge or Summons,May-21
1,Newham,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Dec-20
1,Newham,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Dec-20
1,Croydon,Male,35 to 39,White,Murder,Charge or Summons,Feb-21
1,Harrow,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-20
1,Harrow,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-20
1,Tower Hamlets,Male,50 to 54,Person declines to define ethnicity,Manslaughter,Charge or Summons,Jan-21
1,Lambeth,Male,25 to 29,Black ,Murder,Charge or Summons,Dec-20
1,Greenwich,Female,35 to 39,Black ,Murder,Charge or Summons,Jan-21
1,Newham,Male,15 to 19,Asian ,Murder,Charge or Summons,Jan-21
1,Newham,Male,20 to 24,Black ,Murder,Charge or Summons,Jan-21
1,Newham,Male,20 to 24,Black ,Murder,Charge or Summons,Jan-21
1,Newham,Male,20 to 24,Black ,Murder,Charge or Summons,Jan-21
1,Lewisham,Male,60 to 64,White,Murder,Charge or Summons,Jan-21
1,Redbridge,Male,45 to 49,White,Murder,Charge or Summons,Jan-21
1,Redbridge,Male,45 to 49,White,Murder,Charge or Summons,Jan-21
1,Brent,Male,20 to 24,White,Murder,Charge or Summons,Jan-21
1,Merton,Male,30 to 34,Black ,Murder,Charge or Summons,Jan-21
1,Merton,Male,25 to 29,Black ,Murder,Charge or Summons,Jan-21
1,Merton,Male,30 to 34,White,Murder,Charge or Summons,Jan-21
1,Greenwich,Male,20 to 24,White,Murder,Charge or Summons,Jan-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Jan-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Jan-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-21
1,Haringey,Male,10 to 14,Black ,Murder,Charge or Summons,Feb-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-21
1,Tower Hamlets,Male,15 to 19,White,Murder,Charge or Summons,Feb-21
1,Islington,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Feb-21
1,Islington,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Jun-21
1,Brent,Male,20 to 24,Black ,Murder,Charge or Summons,Mar-21
1,Brent,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Brent,Male,15 to 19,White,Murder,Charge or Summons,Sep-23
1,Croydon,Male,20 to 24,Black ,Murder,Charge or Summons,Feb-21
1,Croydon,Male,20 to 24,Black ,Murder,Charge or Summons,Feb-21
1,Croydon,Male,15 to 19,Mixed,Murder,Charge or Summons,Mar-21
1,Croydon,Male,25 to 29,Black ,Murder,Charge or Summons,Apr-21
1,Hammersmith & Fulham,Male,15 to 19,Other ,Murder,Charge or Summons,Feb-21
1,Hammersmith & Fulham,Male,15 to 19,Other ,Murder,Charge or Summons,Feb-21
1,Hammersmith & Fulham,Male,15 to 19,Other ,Murder,Charge or Summons,Feb-21
1,Camden,Male,35 to 39,Person declines to define ethnicity,Murder,Charge or Summons,Feb-21
1,Greenwich,Male,45 to 49,White,Manslaughter,Charge or Summons,Apr-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Haringey,Male,15 to 19,White,Murder,Charge or Summons,Mar-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Ealing,Male,45 to 49,SCE Not Recorded,Murder,Charge or Summons,Mar-21
1,Haringey,Male,20 to 24,Black ,Murder,Charge or Summons,Mar-21
1,Westminster,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,May-21
1,Westminster,Male,15 to 19,Asian ,Murder,Charge or Summons,Oct-21
1,Croydon,Female,20 to 24,Asian ,Murder,Charge or Summons,Mar-21
1,Greenwich,Male,25 to 29,Other ,Murder,Charge or Summons,Mar-21
1,Haringey,Male,15 to 19,Mixed,Murder,Charge or Summons,Mar-21
1,Haringey,Male,15 to 19,Mixed,Murder,Charge or Summons,Mar-21
1,Haringey,Male,15 to 19,White,Murder,Charge or Summons,Mar-22
1,Lambeth,Male,45 to 49,White,Murder,Charge or Summons,Mar-21
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-21
1,Hounslow,Male,35 to 39,Mixed,Murder,Charge or Summons,Apr-21
1,Hounslow,Male,30 to 34,Black ,Murder,Charge or Summons,Apr-21
1,Newham,Male,30 to 34,Black ,Murder,Charge or Summons,Mar-21
1,Croydon,Male,35 to 39,Black ,Murder,Charge or Summons,Jan-22
1,Croydon,Male,30 to 34,Black ,Murder,Charge or Summons,Jan-22
1,Greenwich,Male,35 to 39,SCE Not Recorded,Murder,Charge or Summons,Apr-21
1,Redbridge,Male,50 to 54,White,Murder,Charge or Summons,Apr-21
1,Redbridge,Male,45 to 49,White,Murder,Charge or Summons,May-21
1,Lewisham,Female,35 to 39,Black ,Murder,Charge or Summons,Apr-21
1,Lewisham,Male,15 to 19,Mixed,Murder,Charge or Summons,Apr-21
1,Lewisham,Male,10 to 14,Black ,Murder,Charge or Summons,Apr-21
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Apr-21
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Apr-21
1,Southwark,Male,30 to 34,White,Murder,Charge or Summons,Aug-22
1,Newham,Male,10 to 14,Black ,Murder,Charge or Summons,Apr-21
1,Newham,Male,15 to 19,Black ,Murder,Charge or Summons,May-21
1,Newham,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Aug-23
1,Newham,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Aug-23
1,Newham,Male,25 to 29,Person declines to define ethnicity,Murder,Charge or Summons,Aug-23
1,Brent,Male,40 to 44,Black ,Murder,Charge or Summons,May-21
1,Barnet,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,May-21
1,Redbridge,Male,20 to 24,White,Murder,Charge or Summons,May-21
1,Wandsworth,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Wandsworth,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Wandsworth,Female,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Westminster,Male,55 to 59,Black ,Murder,Charge or Summons,Jun-21
1,Havering,Male,15 to 19,White,Murder,Charge or Summons,May-21
1,Havering,Male,15 to 19,White,Murder,Charge or Summons,May-21
1,Havering,Male,15 to 19,White,Murder,Charge or Summons,May-21
1,Havering,Male,15 to 19,Black ,Murder,Charge or Summons,May-21
1,Havering,Male,15 to 19,Black ,Murder,Charge or Summons,May-21
1,Havering,Male,15 to 19,White,Murder,Charge or Summons,May-21
1,Hackney,Male,35 to 39,Black ,Murder,Charge or Summons,May-21
1,Hackney,Male,10 to 14,Black ,Murder,Charge or Summons,May-23
1,Hackney,Male,25 to 29,Black ,Murder,Charge or Summons,May-23
1,Hackney,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,May-23
1,Redbridge,Male,40 to 44,Asian ,Murder,Charge or Summons,May-21
1,Hammersmith & Fulham,Male,60 to 64,White,Murder,Charge or Summons,May-21
1,Richmond Upon Thames,Male,30 to 34,White,Murder,Charge or Summons,Jun-21
1,Richmond Upon Thames,Female,35 to 39,White,Murder,Charge or Summons,Jun-21
1,Richmond Upon Thames,Male,35 to 39,White,Murder,Charge or Summons,Dec-21
1,Camden,Male,30 to 34,White,Murder,Charge or Summons,Jun-23
1,Lewisham,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Jun-21
1,Sutton,Male,55 to 59,Asian ,Murder,Charge or Summons,Jun-21
1,Islington,Male,20 to 24,White,Murder,Charge or Summons,Jun-21
1,Barnet,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Barnet,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-22
1,Greenwich,Male,20 to 24,Black ,Murder,Charge or Summons,Jun-21
1,Greenwich,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Greenwich,Male,20 to 24,Black ,Murder,Charge or Summons,Jun-21
1,Greenwich,Male,40 to 44,Black ,Murder,Charge or Summons,Jun-21
1,Hackney,Female,30 to 34,Other ,Murder,Charge or Summons,Jun-21
1,Bexley,Male,55 to 59,White,Murder,Charge or Summons,Mar-23
1,Islington,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Islington,Male,20 to 24,Black ,Murder,Charge or Summons,Aug-21
1,Islington,Male,15 to 19,Black ,Murder,Charge or Summons,Aug-21
1,Hillingdon,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-21
1,Lewisham,Male,50 to 54,Black ,Murder,Charge or Summons,Jun-21
1,Barnet,Male,20 to 24,Asian ,Murder,Charge or Summons,Jun-21
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-21
1,Lewisham,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Jun-21
1,Croydon,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-21
1,Croydon,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-21
1,Croydon,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-21
1,Croydon,Male,15 to 19,Black ,Murder,Charge or Summons,Nov-21
1,Croydon,Male,20 to 24,Black ,Murder,Charge or Summons,Feb-22
1,Westminster,Male,25 to 29,SCE Not Recorded,Murder,Charge or Summons,Jul-21
1,Hillingdon,Male,35 to 39,White,Murder,Charge or Summons,Jul-21
1,Greenwich,Male,10 to 14,White,Murder,Charge or Summons,Jul-21
1,Greenwich,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-21
1,Greenwich,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-21
1,Greenwich,Male,15 to 19,White,Murder,Charge or Summons,Jul-21
1,Greenwich,Male,15 to 19,White,Murder,Charge or Summons,Aug-21
1,Greenwich,Unrecorded,15 to 19,Mixed,Murder,Charge or Summons,Mar-22
1,Lambeth,Male,35 to 39,Black ,Murder,Charge or Summons,Jul-21
1,Brent,Female,35 to 39,White,Murder,Charge or Summons,Jul-21
1,Croydon,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Aug-21
1,Croydon,Male,25 to 29,Person declines to define ethnicity,Murder,Charge or Summons,Dec-21
1,Lambeth,Male,25 to 29,White,Murder,Charge or Summons,Nov-21
1,Lambeth,Male,25 to 29,White,Murder,Charge or Summons,Aug-22
1,Tower Hamlets,Male,60 to 64,Black ,Murder,Charge or Summons,Sep-21
1,Tower Hamlets,Male,60 to 64,Black ,Murder,Charge or Summons,Sep-21
1,Ealing,Male,30 to 34,Black ,Manslaughter,Charge or Summons,Jan-24
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Aug-21
1,Southwark,Male,45 to 49,Other ,Murder,Charge or Summons,Jul-21
1,Barking & Dagenham,Male,35 to 39,SCE Not Recorded,Murder,Charge or Summons,Jul-21
1,Enfield,Female,40 to 44,SCE Not Recorded,Murder,Charge or Summons,Jul-21
1,Barnet,Male,25 to 29,White,Murder,Charge or Summons,Aug-21
1,Barnet,Male,20 to 24,White,Murder,Charge or Summons,Aug-21
1,Greenwich,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Aug-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Sep-21
1,Haringey,Male,15 to 19,Black ,Murder,Charge or Summons,Sep-21
1,Newham,Male,20 to 24,Black ,Murder,Charge or Summons,Aug-21
1,Waltham Forest,Male,10 to 14,Mixed,Murder,Charge or Summons,Sep-21
1,Kensington & Chelsea,Male,20 to 24,White,Murder,Charge or Summons,Aug-21
1,Tower Hamlets,Male,35 to 39,Person declines to define ethnicity,Murder,Charge or Summons,Jan-22
1,Hounslow,Male,15 to 19,Other ,Murder,Charge or Summons,Mar-23
1,Hounslow,Male,15 to 19,SCE Not Recorded,Murder,Charge or Summons,Mar-23
1,Newham,Male,25 to 29,Black ,Murder,Charge or Summons,Oct-21
1,Newham,Male,30 to 34,Asian ,Murder,Charge or Summons,Oct-21
1,Newham,Male,25 to 29,Black ,Murder,Charge or Summons,Oct-22
1,Westminster,Male,45 to 49,White,Murder,Charge or Summons,Sep-21
1,Westminster,Male,45 to 49,White,Murder,Charge or Summons,Sep-21
1,Kingston Upon Thames,Male,20 to 24,White,Murder,Charge or Summons,Sep-21
1,Kingston Upon Thames,Male,20 to 24,White,Murder,Charge or Summons,Sep-21
1,Kingston Upon Thames,Male,15 to 19,White,Murder,Charge or Summons,Sep-21
1,Kingston Upon Thames,Male,20 to 24,White,Murder,Charge or Summons,Nov-22
1,Waltham Forest,Male,30 to 34,Person declines to define ethnicity,Murder,Charge or Summons,Aug-21
1,Waltham Forest,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Aug-21
1,Newham,Male,25 to 29,White,Murder,Charge or Summons,Sep-21
1,Ealing,Female,40 to 44,White,Murder,Charge or Summons,Sep-21
1,Bromley,Male,25 to 29,White,Murder,Charge or Summons,Sep-21
1,Greenwich,Male,35 to 39,Other ,Murder,Charge or Summons,Oct-21
1,Bexley,Male,25 to 29,Black ,Murder,Charge or Summons,Apr-22
1,Tower Hamlets,Male,20 to 24,Black ,Murder,Charge or Summons,Nov-21
1,Haringey,Male,40 to 44,White,Murder,Charge or Summons,Sep-21
1,Haringey,Male,25 to 29,Black ,Murder,Charge or Summons,Nov-21
1,Haringey,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Nov-21
1,Haringey,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Nov-21
1,Haringey,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Nov-21
1,Haringey,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Nov-21
1,Haringey,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Nov-21
1,Islington,Female,25 to 29,White,Murder,Charge or Summons,Jan-23
1,Islington,Male,45 to 49,Asian ,Murder,Charge or Summons,Jan-23
1,Lewisham,Male,50 to 54,Black ,Murder,Charge or Summons,Oct-21
1,Haringey,Male,35 to 39,White,Murder,Charge or Summons,Oct-21
1,Camden,Male,40 to 44,Black ,Murder,Charge or Summons,Oct-21
1,Richmond Upon Thames,Male,15 to 19,Black ,Murder,Charge or Summons,Oct-21
1,Hounslow,Male,35 to 39,White,Murder,Charge or Summons,Jun-22
1,Lambeth,Male,30 to 34,Person declines to define ethnicity,Murder,Charge or Summons,Nov-21
1,Greenwich,Male,25 to 29,Black ,Murder,Charge or Summons,Nov-21
1,Greenwich,Male,20 to 24,Black ,Murder,Charge or Summons,Nov-21
1,Greenwich,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-22
1,Redbridge,Male,15 to 19,Asian ,Murder,Charge or Summons,Nov-21
1,Redbridge,Male,20 to 24,Black ,Murder,Charge or Summons,Nov-21
1,Redbridge,Male,15 to 19,Black ,Murder,Charge or Summons,Nov-21
1,Havering,Male,15 to 19,White,Murder,Charge or Summons,Jan-22
1,Havering,Male,15 to 19,White,Murder,Charge or Summons,Jan-22
1,Hillingdon,Male,35 to 39,Black ,Murder,Charge or Summons,Nov-21
1,Hillingdon,Male,40 to 44,Asian ,Murder,Charge or Summons,Dec-21
1,Hillingdon,Male,65 and over,Asian ,Murder,Charge or Summons,Dec-21
1,Hillingdon,Male,40 to 44,White,Murder,Charge or Summons,Dec-21
1,Hillingdon,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-21
1,Hillingdon,Male,25 to 29,Asian ,Murder,Charge or Summons,Dec-21
1,Enfield,Male,50 to 54,Asian ,Murder,Charge or Summons,Dec-21
1,Tower Hamlets,Male,35 to 39,White,Murder,Charge or Summons,Dec-21
1,Tower Hamlets,Male,25 to 29,Asian ,Murder,Charge or Summons,Nov-21
1,Tower Hamlets,Male,15 to 19,Asian ,Murder,Charge or Summons,Nov-21
1,Tower Hamlets,Male,20 to 24,Black ,Murder,Charge or Summons,Nov-21
1,Hounslow,Male,35 to 39,Black ,Murder,Charge or Summons,Nov-21
1,Croydon,Male,15 to 19,Black ,Murder,Charge or Summons,Jan-22
1,Hounslow,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-21
1,Hounslow,Male,15 to 19,Black ,Murder,Charge or Summons,Dec-21
1,Haringey,Male,50 to 54,White,Murder,Charge or Summons,Dec-21
1,Haringey,Male,50 to 54,White,Murder,Charge or Summons,Dec-21
1,Havering,Male,10 to 14,White,Murder,Charge or Summons,Dec-21
1,Tower Hamlets,Female,30 to 34,Asian ,Manslaughter,Charge or Summons,Aug-23
1,Hounslow,Male,25 to 29,White,Murder,Charge or Summons,Dec-21
1,Kingston Upon Thames,Male,35 to 39,White,Murder,Charge or Summons,Dec-21
1,Kingston Upon Thames,Male,15 to 19,White,Murder,Charge or Summons,Dec-21
1,Southwark,Male,25 to 29,Person declines to define ethnicity,Murder,Charge or Summons,Dec-21
1,Southwark,Male,35 to 39,Person declines to define ethnicity,Murder,Charge or Summons,Jan-22
1,Southwark,Female,35 to 39,Person declines to define ethnicity,Murder,Charge or Summons,Jan-22
1,Sutton,Female,25 to 29,Mixed,Manslaughter,Charge or Summons,Dec-23
1,Newham,Male,25 to 29,Black ,Murder,Charge or Summons,Jan-22
1,Hillingdon,Male,15 to 19,White,Murder,Charge or Summons,Jan-22
1,Croydon,Male,15 to 19,Black ,Murder,Charge or Summons,Jan-22
1,Hillingdon,Male,25 to 29,White,Murder,Charge or Summons,Jan-22
1,Lambeth,Male,45 to 49,Black ,Murder,Charge or Summons,Apr-22
1,Enfield,Male,50 to 54,Black ,Murder,Charge or Summons,Mar-22
1,Enfield,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-22
1,Greenwich,Male,20 to 24,Other ,Murder,Charge or Summons,Feb-22
1,Greenwich,Male,15 to 19,White,Murder,Charge or Summons,Feb-22
1,Greenwich,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-22
1,Greenwich,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-22
1,Hammersmith & Fulham,Male,50 to 54,White,Murder,Charge or Summons,Feb-22
1,Greenwich,Male,60 to 64,Black ,Murder,Charge or Summons,Aug-23
1,Croydon,Male,20 to 24,Black ,Murder,Charge or Summons,Mar-22
1,Barnet,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-22
1,Barnet,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-22
1,Enfield,Female,20 to 24,Black ,Murder,Charge or Summons,Feb-22
1,Enfield,Male,60 to 64,White,Murder,Charge or Summons,Feb-22
1,Barking & Dagenham,Male,45 to 49,White,Manslaughter,Charge or Summons,Apr-22
1,Barking & Dagenham,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-22
1,Richmond Upon Thames,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Apr-22
1,Richmond Upon Thames,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Apr-22
1,Richmond Upon Thames,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Apr-22
1,Richmond Upon Thames,Male,25 to 29,White,Murder,Charge or Summons,Jun-22
1,Richmond Upon Thames,Male,25 to 29,White,Murder,Charge or Summons,Jul-22
1,Richmond Upon Thames,Male,15 to 19,White,Murder,Charge or Summons,Jul-22
1,Islington,Male,20 to 24,Other ,Murder,Charge or Summons,Mar-22
1,Redbridge,Male,25 to 29,Mixed,Murder,Charge or Summons,Jul-22
1,Redbridge,Male,30 to 34,White,Murder,Charge or Summons,Jul-22
1,Redbridge,Male,30 to 34,Black ,Murder,Charge or Summons,Jul-22
1,Redbridge,Male,35 to 39,White,Murder,Charge or Summons,Jul-22
1,Redbridge,Male,30 to 34,Mixed,Murder,Charge or Summons,Jul-22
1,Tower Hamlets,Male,40 to 44,Asian ,Murder,Charge or Summons,Mar-22
1,Newham,Male,30 to 34,Asian ,Murder,Charge or Summons,Apr-22
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,May-22
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,May-22
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,May-22
1,Newham,Male,20 to 24,Black ,Murder,Charge or Summons,Apr-22
1,Southwark,Male,25 to 29,Black ,Murder,Charge or Summons,Apr-22
